Lon,Lat,TMI,RTP,RTP_1VD,Gravity,Potassium,Uranium,Thorium
147.84204561532795,-34.434347642207655,-167.19868,-40.055523,-0.102294065,-289.79782,1.1006652,1.8592308,12.660908
147.8424456890199,-34.43394755762318,-168.19757,-67.548706,-0.21852903,-291.2601,1.0863403,1.751388,12.728165
147.84284576271187,-34.4335474730387,-169.38306,-84.475044,-0.25943652,-292.6352,1.1045163,1.6449215,12.686233
147.84324583640384,-34.43314738845422,-170.66753,-91.520645,-0.28323793,-293.85757,1.1884451,1.5748185,12.623872
147.8436459100958,-34.43274730386974,-171.9598,-87.349335,-0.27053264,-294.84448,1.325605,1.5555676,12.78948
147.84404598378777,-34.43234721928526,-173.19131,-69.0334,-0.15464488,-295.50595,1.4434984,1.5622609,13.015297
147.84444605747976,-34.431947134700785,-174.33765,-41.011047,0.04790453,-295.80658,1.4515234,1.5795162,12.941826
147.84484613117172,-34.43154705011631,-175.41544,-17.24617,0.17658351,-295.8365,1.3283895,1.6265374,12.51752
147.84524620486368,-34.43114696553182,-176.47328,-9.168091,0.18769714,-295.77893,1.1468747,1.6953975,11.937988
147.84564627855565,-34.430746880947346,-177.58398,-18.893269,0.078840524,-295.83826,0.9831407,1.7306149,11.512187
147.8460463522476,-34.43034679636287,-178.83636,-40.087086,-0.120610476,-296.16986,0.86481017,1.7035689,11.39226
147.84644642593958,-34.42994671177839,-180.28647,-58.975864,-0.2775706,-296.8751,0.7979816,1.6486305,11.39294
147.84684649963154,-34.429546627193915,-181.93536,-63.76968,-0.29633108,-298.0126,0.7833815,1.6024432,11.332219
147.8472465733235,-34.42914654260943,-183.75034,-52.70166,-0.20410685,-299.5963,0.805458,1.5773396,11.285555
147.8476466470155,-34.42874645802495,-185.6793,-31.048101,-0.064240634,-301.57925,0.8388975,1.5706884,11.347511
147.84804672070746,-34.428346373440476,-187.65407,-7.1054373,0.09874194,-303.85345,0.86675394,1.5592093,11.409
147.84844679439942,-34.427946288856,-189.57784,9.607239,0.21497194,-306.22705,0.88443655,1.5293351,11.381513
147.84884686809139,-34.427546204271515,-191.38414,11.808207,0.22427346,-308.53226,0.8969324,1.4956676,11.366641
147.84924694178335,-34.42714611968704,-193.053,-0.4404622,0.10921399,-310.65607,0.9061882,1.4859214,11.5128975
147.8496470154753,-34.42674603510256,-194.57864,-18.613724,-0.04399863,-312.57623,0.912113,1.5376883,11.928954
147.85004708916728,-34.42634595051808,-195.95901,-35.277542,-0.12412922,-314.34344,0.911506,1.6475791,12.587897
147.85044716285927,-34.425945865933606,-197.16154,-50.416023,-0.19418196,-316.02634,0.88476914,1.7447357,13.305823
147.85084723655123,-34.42554578134912,-198.2404,-59.91002,-0.28519854,-317.6842,0.8292096,1.7733166,13.880978
147.8512473102432,-34.425145696764645,-199.15135,-56.242985,-0.22279921,-319.38495,0.7872243,1.7454045,14.165893
147.85164738393516,-34.42474561218017,-199.82867,-49.355022,-0.065372884,-321.20602,0.793947,1.7012422,14.141817
147.85204745762712,-34.42434552759569,-200.32974,-61.183247,-0.10140621,-323.17642,0.8268351,1.6724603,13.95426
147.8524475313191,-34.423945443011206,-200.71165,-97.169815,-0.48080322,-325.20685,0.8424932,1.6712364,13.7479725
147.85284760501105,-34.42354535842673,-200.95667,-138.6692,-1.0553268,-327.08475,0.833379,1.6737994,13.648056
147.85324767870304,-34.42314527384225,-201.04417,-142.73065,-1.6131,-328.54114,0.82011676,1.6577132,13.877156
147.853647752395,-34.422745189257775,-200.95157,-48.652985,-1.6122594,-329.32205,0.8141591,1.6533021,14.372149
147.85404782608697,-34.4223451046733,-200.62105,174.22234,-0.61291206,-329.22427,0.8151983,1.6952525,14.672464
147.85444789977893,-34.42194502008881,-199.94836,475.71088,1.210101,-328.10706,0.82386523,1.7533331,14.5971985
147.8548479734709,-34.421544935504336,-198.79507,726.9603,2.7791834,-325.89734,0.8347029,1.769984,14.366106
147.85524804716286,-34.42114485091986,-196.99835,812.5241,2.806263,-322.5868,0.8408442,1.7422655,14.114127
147.85564812085482,-34.42074476633538,-194.37953,738.96344,1.6688561,-318.20526,0.84955984,1.7157155,13.834981
147.85604819454682,-34.4203446817509,-190.80917,606.304,0.49136347,-312.80563,0.8688345,1.7221931,13.588587
147.85644826823878,-34.41994459716642,-186.22733,499.56778,-0.20171627,-306.49545,0.883817,1.7543181,13.504392
147.85684834193074,-34.41954451258194,-180.72592,445.134,-0.49927872,-299.4678,0.8728472,1.7721279,13.640772
147.8572484156227,-34.419144427997466,-174.60822,450.8567,-0.47065347,-291.96545,0.84499955,1.7551017,13.907258
147.85764848931467,-34.41874434341299,-168.38951,533.2334,0.18832299,-284.22238,0.8297109,1.7310452,14.184451
147.85804856300663,-34.418344258828505,-162.57478,645.2055,1.0620607,-276.45172,0.83274686,1.7292893,14.307436
147.8584486366986,-34.41794417424403,-157.56865,700.02203,1.3401109,-268.82303,0.8458935,1.7507504,14.218805
147.8588487103906,-34.41754408965955,-153.42087,678.63135,0.97998303,-261.41144,0.87849146,1.7528958,14.165571
147.85924878408255,-34.41714400507507,-149.86284,632.40454,0.5005148,-254.1628,0.92444754,1.7046778,14.196483
147.85964885777452,-34.41674392049059,-146.55307,611.8869,0.42660382,-246.86829,0.9464154,1.6471894,14.145896
147.86004893146648,-34.41634383590611,-143.23155,614.258,0.6988246,-239.24254,0.9395762,1.6186931,14.132837
147.86044900515844,-34.415943751321635,-139.84564,600.9558,0.8322878,-231.0176,0.94869125,1.6063411,14.300664
147.8608490788504,-34.41554366673716,-136.63702,553.35706,0.63843805,-221.9696,0.99165636,1.6046062,14.518939
147.86124915254237,-34.41514358215267,-134.01807,487.70383,0.30726993,-211.83643,1.0313203,1.646267,14.648362
147.86164922623436,-34.414743497568196,-132.35773,428.34286,0.07679721,-200.25899,1.0414419,1.7441229,14.7296095
147.86204929992633,-34.41434341298372,-131.81027,383.81293,-0.00052632915,-186.82895,1.0324862,1.843165,14.730942
147.8624493736183,-34.41394332839924,-132.23816,349.94702,-0.020179579,-171.21283,1.014204,1.8794926,14.415875
147.86284944731025,-34.413543243814765,-133.10999,322.3205,-0.046366703,-153.30208,0.9899094,1.8482012,13.800069
147.86324952100222,-34.41314315923028,-133.44336,301.00885,-0.045330722,-133.33084,0.97395146,1.7868232,13.271921
147.86364959469418,-34.4127430746458,-131.97375,285.86063,-0.0016710163,-111.87724,0.983879,1.7310443,13.083798
147.86404966838614,-34.412342990061326,-127.4859,273.21906,0.052478977,-89.82677,1.0104859,1.6977026,13.192366
147.86444974207814,-34.41194290547685,-119.154205,258.53732,0.085729115,-68.29266,1.0242095,1.6901048,13.409823
147.8648498157701,-34.411542820892365,-106.85832,239.26997,0.081869304,-48.408188,1.0246458,1.7079611,13.539414
147.86524988946206,-34.41114273630789,-91.93086,215.38824,0.05086739,-31.13402,1.0381515,1.7632637,13.540215
147.86564996315403,-34.41074265172341,-77.59855,188.29509,0.013334932,-17.031544,1.0642911,1.8517113,13.544626
147.866050036846,-34.41034256713893,-66.72655,159.26808,-0.020670107,-6.2013044,1.0718415,1.914835,13.746287
147.86645011053795,-34.409942482554456,-60.8087,128.7357,-0.05843001,1.5922507,1.0648625,1.910158,14.092622
147.86685018422992,-34.40954239796997,-59.92506,97.24346,-0.108886495,6.7069106,1.1104736,1.8714578,14.318497
147.86725025792188,-34.409142313385495,-61.90427,66.39826,-0.15811795,9.415136,1.2419846,1.84459,14.435434
147.86765033161387,-34.40874222880102,-65.859314,37.961933,-0.18975753,10.079907,1.4029309,1.812233,14.425782
147.86805040530584,-34.40834214421654,-72.253914,12.789426,-0.20401964,8.8530035,1.5378958,1.7488064,13.938671
147.8684504789978,-34.407942059632056,-81.18662,-9.162042,-0.20592515,6.056472,1.6491759,1.6981586,13.214639
147.86885055268976,-34.40754197504758,-92.00044,-28.515911,-0.20306008,1.959618,1.7754589,1.6876836,12.94776
147.86925062638173,-34.4071418904631,-103.12469,-45.936134,-0.2023136,-3.1358657,1.9438772,1.6821086,12.76294
147.8696507000737,-34.406741805878625,-113.26711,-61.599213,-0.20532262,-8.894982,2.095687,1.6808214,11.829144
147.87005077376566,-34.40634172129415,-121.86182,-75.303215,-0.20596397,-14.966545,2.1250904,1.7152001,10.637764
147.87045084745765,-34.40594163670966,-129.11432,-86.97353,-0.199773,-21.026375,2.0326972,1.7409388,10.251349
147.8708509211496,-34.405541552125186,-135.56888,-96.952774,-0.1908184,-26.860497,1.9202335,1.6940752,10.692338
147.87125099484157,-34.40514146754071,-141.55183,-105.56202,-0.18226576,-32.472218,1.8338758,1.614478,11.3161125
147.87165106853354,-34.40474138295623,-146.90004,-113.013176,-0.17360316,-38.141758,1.7433244,1.5488015,11.877252
147.8720511422255,-34.40434129837175,-151.3249,-119.66676,-0.167767,-44.397984,1.6684028,1.4978882,12.29777
147.87245121591747,-34.40394121378727,-154.73923,-124.256065,-0.16044241,-51.89424,1.6639861,1.4929667,12.28832
147.87285128960943,-34.40354112920279,-157.18407,-127.820496,-0.12881663,-61.120613,1.6732146,1.5464686,11.970435
147.87325136330142,-34.403141044618316,-158.66528,-132.0981,-0.12465331,-72.09404,1.5957556,1.6087694,11.899659
147.87365143699338,-34.40274096003384,-159.11104,-136.29019,-0.12847796,-84.24983,1.4595519,1.6410662,12.178922
147.87405151068535,-34.402340875449354,-158.38225,-139.65654,-0.12330605,-96.612404,1.3617995,1.6513928,12.44713
147.8744515843773,-34.40194079086488,-156.22424,-142.3704,-0.11590219,-108.14009,1.3421197,1.6511804,12.584573
147.87485165806928,-34.4015407062804,-152.38675,-144.66257,-0.108884014,-118.11127,1.4014131,1.6294179,12.64384
147.87525173176124,-34.40114062169592,-146.96252,-146.65495,-0.10312662,-126.41524,1.5170068,1.5735135,12.6320715
147.8756518054532,-34.40074053711144,-140.64854,-148.33513,-0.09752962,-133.4505,1.6113827,1.4996719,12.622692
147.8760518791452,-34.40034045252696,-134.5211,-149.65393,-0.090712816,-139.78816,1.5932417,1.4540248,12.601852
147.87645195283716,-34.399940367942484,-129.60619,-150.80615,-0.08381867,-145.99846,1.4359725,1.4559846,12.46772
147.87685202652912,-34.39954028335801,-126.57691,-152.03545,-0.078965284,-152.40306,1.2038169,1.467105,12.252916
147.87725210022109,-34.39914019877353,-125.71212,-153.4349,-0.07631955,-159.07233,1.0000851,1.4976538,12.039297
147.87765217391305,-34.398740114189046,-126.724014,-155.03088,-0.075916745,-165.913,0.8855329,1.6019832,11.891808
147.878052247605,-34.39834002960457,-128.62975,-156.7039,-0.07732723,-172.78337,0.8540299,1.7192141,11.851781
147.87845232129698,-34.39793994502009,-130.32466,-158.12315,-0.077882305,-179.57242,0.8673206,1.7445956,11.842878
147.87885239498897,-34.397539860435614,-130.94969,-159.05038,-0.075384855,-186.20964,0.8900466,1.691894,11.895871
147.87925246868093,-34.39713977585113,-130.39107,-159.50217,-0.06939497,-192.62473,0.9092919,1.6516541,12.179516
147.8796525423729,-34.39673969126665,-129.85689,-159.88731,-0.0632656,-198.70114,0.9261646,1.6647073,12.664776
147.88005261606486,-34.396339606682176,-130.50038,-160.68477,-0.062234826,-204.27722,0.94562584,1.6776906,13.11186
147.88045268975682,-34.3959395220977,-131.96744,-161.87155,-0.06517907,-209.19772,0.97916096,1.6450493,13.349531
147.8808527634488,-34.39553943751322,-132.30904,-162.99037,-0.06764026,-213.37157,1.0248812,1.5986828,13.449205
147.88125283714075,-34.39513935292874,-131.3566,-163.82571,-0.06755232,-216.82452,1.0581839,1.5744944,13.539746
147.88165291083274,-34.39473926834426,-128.78107,-164.37885,-0.06557839,-219.7172,1.0549334,1.5873356,13.583684
147.8820529845247,-34.39433918375978,-123.26672,-164.80316,-0.063706264,-222.29233,1.0183499,1.6348217,13.636322
147.88245305821667,-34.393939099175306,-114.54546,-165.24835,-0.06432467,-224.77332,0.9851477,1.6772268,13.924193
147.88285313190863,-34.39353901459082,-103.80602,-165.59256,-0.06497961,-227.28145,0.98491114,1.686089,14.356783
147.8832532056006,-34.393138930006344,-93.05959,-165.71588,-0.06259526,-229.83266,1.0091858,1.6808192,14.558574
147.88365327929256,-34.39273884542187,-84.91484,-165.91127,-0.061582446,-232.3873,1.0481336,1.6848202,14.442407
147.88405335298452,-34.39233876083739,-81.51166,-166.25476,-0.064922124,-234.90427,1.1075934,1.6848657,14.233363
147.88445342667652,-34.391938676252906,-83.70849,-166.42918,-0.06534491,-237.3758,1.1737233,1.6516454,14.087719
147.88485350036848,-34.39153859166843,-91.28941,-166.36044,-0.063097395,-239.82639,1.2138182,1.5959588,14.006237
147.88525357406044,-34.39113850708395,-101.84143,-166.30707,-0.062972456,-242.29428,1.2135705,1.5642251,13.972629
147.8856536477524,-34.390738422499474,-113.20291,-166.3628,-0.06570429,-244.81485,1.190034,1.5607018,14.05435
147.88605372144437,-34.390338337915,-123.32788,-166.34076,-0.06821836,-247.41261,1.170991,1.5473744,14.358857
147.88645379513633,-34.38993825333051,-130.72592,-166.13164,-0.06685457,-250.10191,1.1720923,1.514704,14.781571
147.8868538688283,-34.389538168746036,-135.48535,-165.99046,-0.06504724,-252.88972,1.1998395,1.4959201,15.144346
147.88725394252026,-34.38913808416156,-138.7584,-166.32031,-0.06958479,-255.77716,1.2871684,1.5436882,15.598031
147.88765401621225,-34.38873799957708,-141.8169,-167.2033,-0.079014845,-258.75116,1.4604847,1.6836203,16.308207
147.88805408990422,-34.3883379149926,-145.27037,-168.40627,-0.09223611,-261.78955,1.6474313,1.8523864,17.060299
147.88845416359618,-34.38793783040812,-148.8963,-169.63297,-0.10861781,-264.86115,1.7410305,1.9332409,17.49978
147.88885423728814,-34.38753774582364,-152.40334,-170.68181,-0.12832685,-267.94443,1.7205795,1.8963381,17.42723
147.8892543109801,-34.387137661239166,-155.63667,-171.37054,-0.16060169,-271.02634,1.6334615,1.8162519,16.881866
147.88965438467207,-34.38673757665469,-158.52798,-170.64668,-0.20708373,-274.10388,1.5238028,1.7500831,16.091185
147.89005445836403,-34.386337492070204,-161.1309,-165.58484,-0.24436966,-277.18185,1.4108016,1.7086508,15.316591
147.89045453205603,-34.38593740748573,-163.5405,-153.04144,-0.22513014,-280.26852,1.3089951,1.6988509,14.713417
147.890854605748,-34.38553732290125,-165.8228,-133.96944,-0.15732598,-283.37515,1.2305696,1.7183989,14.282806
147.89125467943995,-34.38513723831677,-167.98929,-111.92743,-0.09688982,-286.50742,1.1830345,1.7435001,13.995264
147.89165475313192,-34.38473715373229,-169.93054,-88.29092,-0.059859622,-289.6701,1.1836416,1.7530754,13.868786
147.89205482682388,-34.38433706914781,-171.47672,-62.869423,-0.0231032,-292.86618,1.2341822,1.7354567,13.867787
147.89245490051584,-34.383936984563334,-172.56165,-32.666637,0.028182918,-296.09332,1.3175081,1.6745569,13.899578
147.8928549742078,-34.38353689997886,-173.3317,5.296252,0.17703108,-299.3427,1.4279044,1.5813035,14.079549
147.8932550478998,-34.38313681539438,-174.13237,43.010532,0.38102388,-302.6,1.5371344,1.5190097,14.710199
147.89365512159176,-34.382736730809896,-175.3604,73.70134,0.54604405,-305.84924,1.6105609,1.5413275,15.474192
147.89405519528373,-34.38233664622542,-177.21869,88.38483,0.65672994,-309.0805,1.655013,1.6119348,15.606054
147.8944552689757,-34.38193656164094,-179.5682,72.3438,0.56133014,-312.299,1.6823391,1.657443,15.173869
147.89485534266765,-34.381536477056464,-182.05513,27.074923,0.19851528,-315.5293,1.7011713,1.677355,14.915905
147.89525541635962,-34.38113639247198,-184.34254,-24.586805,-0.15364392,-318.80984,1.7435328,1.6959908,15.213218
147.89565549005158,-34.3807363078875,-186.22404,-60.998226,-0.3094793,-322.18683,1.8301725,1.706051,15.836104
147.89605556374357,-34.380336223303026,-187.62646,-78.30137,-0.28750378,-325.70074,1.9232177,1.708948,16.376205
147.89645563743554,-34.37993613871855,-188.60333,-84.17444,-0.20610715,-329.3673,1.9490368,1.6957446,16.675955
147.8968557111275,-34.37953605413407,-189.26334,-85.9344,-0.14106613,-333.15338,1.8915756,1.6584966,16.719978
147.89725578481946,-34.37913596954959,-189.70384,-86.88906,-0.10131949,-336.96286,1.8277879,1.6435826,16.436708
147.89765585851143,-34.37873588496511,-189.95625,-88.09751,-0.07858806,-340.66226,1.8130614,1.668198,15.800231
147.8980559322034,-34.37833580038063,-190.05496,-89.71457,-0.06631185,-344.16263,1.8168536,1.6811528,14.954702
147.89845600589535,-34.377935715796156,-189.95946,-91.53526,-0.058925938,-347.45154,1.8063129,1.6682197,14.194478
147.89885607958735,-34.37753563121167,-189.5212,-93.36514,-0.053392462,-350.5322,1.8002874,1.6355603,13.770716
147.8992561532793,-34.377135546627194,-188.49464,-95.09121,-0.048048,-353.41177,1.8323394,1.5478716,13.659442
147.89965622697127,-34.37673546204272,-186.50018,-96.66623,-0.04191456,-356.11728,1.8970969,1.4263362,13.612786
147.90005630066324,-34.37633537745824,-183.13379,-98.28932,-0.03732467,-358.69708,1.9527478,1.3737395,13.365409
147.9004563743552,-34.37593529287376,-178.23958,-100.196014,-0.036305476,-361.19302,1.9918145,1.415185,13.026508
147.90085644804716,-34.37553520828928,-171.90527,-102.31535,-0.03771716,-363.6236,2.0530384,1.4762713,13.137392
147.90125652173913,-34.3751351237048,-164.6932,-104.36583,-0.038825676,-365.98822,2.1393838,1.5241706,13.886627
147.90165659543112,-34.374735039120324,-157.76036,-106.17674,-0.04108696,-368.28046,2.186862,1.5707002,14.915294
147.90205666912308,-34.37433495453585,-152.63359,-107.40007,-0.03933781,-370.49765,2.1537158,1.5933931,15.723659
147.90245674281505,-34.37393486995136,-150.77718,-108.00504,-0.032440066,-372.6485,2.0846198,1.5650345,15.792102
147.902856816507,-34.373534785366886,-152.52489,-108.43708,-0.027139463,-374.7495,2.030705,1.5468676,15.099311
147.90325689019897,-34.37313470078241,-156.71175,-108.845665,-0.024881244,-376.80698,1.9936627,1.6452906,14.263035
147.90365696389094,-34.37273461619793,-161.68517,-109.09929,-0.02351116,-378.8072,1.9743199,1.7893413,13.717763
147.9040570375829,-34.372334531613454,-166.16031,-109.03039,-0.021324495,-380.7249,1.9752787,1.7934793,13.3340435
147.9044571112749,-34.37193444702897,-169.48645,-108.494194,-0.012083154,-382.53387,1.9702154,1.6662648,13.062908
147.90485718496686,-34.37153436244449,-171.72943,-107.94177,0.0024997096,-384.2095,1.9494804,1.5471499,13.155614
147.90525725865882,-34.371134277860016,-173.26523,-108.54069,0.007958446,-385.73154,1.9390754,1.4926165,13.644818
147.90565733235078,-34.37073419327554,-174.5193,-110.911125,-0.003357912,-387.09216,1.9485061,1.5177172,14.289687
147.90605740604275,-34.370334108691054,-175.79126,-114.32366,-0.022743925,-388.29172,1.9654456,1.6306449,14.750757
147.9064574797347,-34.36993402410658,-177.22943,-117.618454,-0.035090346,-389.34177,1.9888263,1.7551023,14.829273
147.90685755342668,-34.3695339395221,-178.83653,-120.1616,-0.03811307,-390.26865,2.0292554,1.77675,14.899017
147.90725762711864,-34.36913385493762,-180.4874,-121.873245,-0.035517804,-391.09485,2.1059186,1.7018791,15.436267
147.90765770081063,-34.36873377035314,-182.04524,-122.974846,-0.029094402,-391.83823,2.2133517,1.6438022,16.164013
147.9080577745026,-34.36833368576866,-183.39302,-123.88098,-0.02468072,-392.51324,2.2771199,1.6418707,16.56789
147.90845784819456,-34.367933601184184,-184.50467,-124.87342,-0.027399298,-393.14066,2.261285,1.6461713,16.615595
147.90885792188652,-34.36753351659971,-185.43033,-125.77996,-0.033041056,-393.73315,2.2303488,1.6309491,16.50117
147.90925799557849,-34.36713343201523,-186.25525,-126.29649,-0.03440432,-394.28955,2.2133718,1.6091771,16.254442
147.90965806927045,-34.366733347430745,-187.02887,-126.320335,-0.03353779,-394.79498,2.162006,1.6037217,15.718162
147.9100581429624,-34.36633326284627,-187.7523,-125.68651,-0.027022682,-395.2317,2.0606604,1.6241122,14.932263
147.9104582166544,-34.36593317826179,-188.39774,-124.41831,-0.01418879,-395.5785,1.9765551,1.658166,14.213062
147.91085829034637,-34.365533093677314,-188.93286,-123.167206,-0.00184441,-395.82016,1.9654814,1.6981862,13.69486
147.91125836403833,-34.36513300909283,-189.3369,-122.66407,0.0021400934,-395.94525,1.9841208,1.7329973,13.307078
147.9116584377303,-34.36473292450835,-189.60847,-122.94788,-0.00044825746,-395.9427,1.9664679,1.7353686,12.990931
147.91205851142226,-34.364332839923875,-189.7616,-123.69687,-0.0033022037,-395.80548,1.9137614,1.7137976,12.811691
147.91245858511422,-34.3639327553394,-189.8294,-124.737595,-0.007552092,-395.53677,1.860774,1.7008382,12.960686
147.9128586588062,-34.36353267075492,-189.88818,-125.88581,-0.012691133,-395.15106,1.8616701,1.6847546,13.31892
147.91325873249818,-34.36313258617044,-190.01782,-126.86502,-0.016439386,-394.66766,1.9726139,1.657778,13.569232
147.91365880619014,-34.36273250158596,-190.21707,-127.50958,-0.017652972,-394.10455,2.135944,1.6373397,13.827127
147.9140588798821,-34.36233241700148,-190.38493,-127.92326,-0.016979031,-393.47934,2.213606,1.618772,14.27381
147.91445895357407,-34.361932332417005,-190.37346,-128.2885,-0.016603963,-392.81116,2.1660898,1.6047935,14.613953
147.91485902726603,-34.36153224783252,-190.13504,-128.63153,-0.017184792,-392.12195,2.0779595,1.5999191,14.629826
147.915259100958,-34.361132163248044,-189.91385,-128.82689,-0.016559048,-391.43793,2.0553799,1.6041446,14.584098
147.91565917464996,-34.36073207866357,-190.06168,-128.90857,-0.014601161,-390.7883,2.130405,1.6319524,14.754877
147.91605924834195,-34.36033199407909,-190.57913,-129.01024,-0.013898035,-390.20337,2.2300122,1.652283,15.123821
147.91645932203392,-34.35993190949461,-191.22069,-129.23045,-0.016574597,-389.71207,2.2579153,1.6192287,15.452802
147.91685939572588,-34.35953182491013,-191.71892,-129.39217,-0.020908745,-389.34048,2.214088,1.5764587,15.552594
147.91725946941784,-34.35913174032565,-191.94456,-129.29079,-0.022298684,-389.11133,2.18209,1.6171738,15.457381
147.9176595431098,-34.358731655741174,-191.92076,-128.98532,-0.0204702,-389.03998,2.2058837,1.748073,15.242189
147.91805961680177,-34.3583315711567,-191.74678,-128.46204,-0.015500116,-389.15317,2.2520165,1.8310951,15.207463
147.91845969049373,-34.35793148657221,-191.60283,-127.80871,-0.0107359,-389.45715,2.2986045,1.7789098,15.568898
147.91885976418573,-34.357531401987735,-191.61618,-127.32221,-0.01016482,-389.9624,2.3729663,1.6994389,15.684559
147.9192598378777,-34.35713131740326,-191.75558,-126.8634,-0.010104948,-390.67447,2.4421105,1.6686494,15.145157
147.91965991156965,-34.35673123281878,-191.89308,-126.24878,-0.007507118,-391.59283,2.4242356,1.6206799,14.635853
147.92005998526162,-34.356331148234304,-191.96014,-125.65013,-0.005108448,-392.71274,2.3588946,1.5573329,14.611476
147.92046005895358,-34.35593106364982,-191.94522,-125.3079,-0.005506036,-394.01987,2.348616,1.5815227,14.816209
147.92086013264554,-34.35553097906534,-191.86455,-125.15049,-0.0070042578,-395.49173,2.3912497,1.6965535,15.246782
147.9212602063375,-34.355130894480865,-191.74976,-125.03888,-0.007911556,-397.10724,2.4290223,1.7866337,16.052883
147.9216602800295,-34.35473080989639,-191.62354,-124.9321,-0.008401503,-398.84906,2.4356847,1.7942255,16.941368
147.92206035372146,-34.354330725311904,-191.49017,-124.82552,-0.008592343,-400.70285,2.4264872,1.7755715,17.633236
147.92246042741343,-34.35393064072743,-191.35405,-124.74247,-0.00861131,-402.6545,2.4400995,1.7822232,17.892006
147.9228605011054,-34.35353055614295,-191.22307,-124.74569,-0.00947215,-404.68686,2.470816,1.7820662,17.35717
147.92326057479735,-34.35313047155847,-191.10364,-124.78185,-0.011357455,-406.7782,2.4777875,1.7303015,16.347973
147.92366064848932,-34.352730386973995,-191.02081,-124.7116,-0.01370817,-408.90134,2.4589896,1.6703454,15.594553
147.92406072218128,-34.35233030238951,-191.02184,-124.37347,-0.014349701,-411.02383,2.4282057,1.6995552,15.408477
147.92446079587327,-34.351930217805034,-191.13612,-123.78386,-0.014538133,-413.10922,2.384955,1.8396157,15.81695
147.92486086956524,-34.35153013322056,-191.35017,-122.92782,-0.012656324,-415.1191,2.333777,1.9865174,16.549715
147.9252609432572,-34.35113004863608,-191.60742,-121.898926,-0.0066848756,-417.01797,2.2899916,2.0216527,17.220436
147.92566101694916,-34.350729964051595,-191.83095,-120.978676,-0.00057722064,-418.7763,2.2839496,1.9468418,17.77246
147.92606109064113,-34.35032987946712,-192.00055,-120.40178,0.0015226639,-420.37332,2.3189754,1.8764216,18.300251
147.9264611643331,-34.34992979488264,-192.1521,-120.1759,-0.001479723,-421.79874,2.3387513,1.8711145,18.922903
147.92686123802505,-34.349529710298164,-192.35806,-120.11186,-0.004341258,-423.05038,2.3227758,1.8835529,19.547977
147.92726131171702,-34.34912962571369,-192.69821,-120.02351,-0.005512286,-424.13232,2.3047674,1.9018906,19.455906
147.927661385409,-34.3487295411292,-193.26663,-119.8888,-0.0054255957,-425.05124,2.2716851,1.9182185,18.383678
147.92806145910097,-34.348329456544725,-193.90823,-119.75686,-0.0058947834,-425.81476,2.1947591,1.8789567,17.343039
147.92846153279294,-34.34792937196025,-194.2509,-119.60754,-0.0064718067,-426.45792,2.0998917,1.8562342,17.18436
147.9288616064849,-34.34752928737577,-193.98105,-119.404,-0.006308294,-427.02072,2.0534515,1.9542243,17.805824
147.92926168017686,-34.34712920279129,-192.91727,-119.149284,-0.0063078036,-427.53735,2.0989063,2.1024823,18.780643
147.92966175386883,-34.34672911820681,-191.46402,-118.85482,-0.005637167,-428.0436,2.2020538,2.2227235,19.614937
147.9300618275608,-34.34632903362233,-190.28658,-118.55889,-0.0047285813,-428.5681,2.3012178,2.3169482,19.992384
147.93046190125278,-34.345928949037855,-189.6379,-118.33537,-0.0038953018,-429.12497,2.360774,2.3446748,20.028671
147.93086197494475,-34.34552886445337,-189.44168,-118.21222,-0.004154471,-429.70837,2.348214,2.2654965,20.12251
147.9312620486367,-34.345128779868894,-189.56343,-118.151955,-0.0041737976,-430.29416,2.2684631,2.1414218,20.573298
147.93166212232867,-34.34472869528442,-189.93402,-118.0825,-0.004096742,-430.8467,2.193243,2.0856361,21.178993
147.93206219602064,-34.34432861069994,-190.54546,-118.02745,-0.0037092806,-431.32666,2.1686225,2.107919,21.583744
147.9324622697126,-34.34392852611546,-191.36267,-118.0531,-0.0043737027,-431.7012,2.175148,2.1133137,21.819368
147.93286234340457,-34.34352844153098,-192.25278,-118.17405,-0.006132912,-431.9369,2.2050123,2.0589585,21.897802
147.93326241709656,-34.3431283569465,-193.00668,-118.285324,-0.008221062,-432.00006,2.2685356,1.966531,21.52984
147.93366249078852,-34.342728272362024,-193.483,-118.24674,-0.008377706,-431.86404,2.3198578,1.8291614,20.49706
147.93406256448048,-34.34232818777755,-193.72327,-118.057205,-0.006837761,-431.50696,2.3000715,1.6709894,18.93402
147.93446263817245,-34.34192810319306,-193.87178,-117.8521,-0.00520763,-430.9106,2.2413735,1.606942,17.28603
147.9348627118644,-34.341528018608585,-194.04173,-117.738884,-0.0048668985,-430.06042,2.2164044,1.6709137,16.068556
147.93526278555638,-34.34112793402411,-194.27109,-117.69792,-0.0057539283,-428.9434,2.2341003,1.7686216,15.806962
147.93566285924834,-34.34072784943963,-194.50275,-117.633385,-0.0067307292,-427.55014,2.2639863,1.8493024,16.724384
147.93606293294033,-34.340327764855154,-194.63313,-117.44281,-0.0067040683,-425.88696,2.2993047,1.904923,18.032068
147.9364630066323,-34.33992768027067,-194.58044,-117.08725,-0.0048650065,-423.96124,2.34803,1.8986555,18.360447
147.93686308032426,-34.33952759568619,-194.31708,-116.83785,-0.0038677529,-421.77805,2.3957021,1.8113981,17.518524
